"","Federal_District_eng","Federal_District_rus","Region_eng","Region_rus","Settlement_eng","Settlement_rus","long_city","lat_city","oktmo","num_population","pr_location_eng","pr_location_rus","distance_pedestrian","duration_pedestrian","distance_masstransit","duration_masstransit","Date","pr_type_rus","pr_type_eng","agreement","Prime_Org_eng","Prime_Org_rus","actor_kprf","actor_ldpr","actor_naval","actor_jr","actor_yab","actor_trade","actor_other","pr_number_mean","pr_number_min","pr_number_max","pr_number_category","pr_arrest","pr_arrest_category","act_arrest","link_1","link_2","link_3","source_type_rus","source_type_eng"
"59","South","Южный","Astrakhan Region","Астраханская область","Astrakhan","Астрахань",48.030178,46.347614,12701000,532699,"Skver Ul'janovyh (park)","Сквер Ульяновых",799,575,1257.93588119432,429,"2018-09-02","митинг","rally",1,"CPRF","КПРФ",1,NA,NA,NA,NA,1,NA,300,NA,NA,"several hundreds","","no",NA,"https://www.kavkaz-uzel.eu/articles/325704/","https://www.kommersant.ru/doc/3730991","","СМИ","mass media"
"60","South","Южный","Astrakhan Region","Астраханская область","Astrakhan","Астрахань",48.030178,46.347614,12701000,532699,"Lenin Square","Площадь им. В.И. Ленина",126,91,126,91,"2018-09-09","митинг","rally",0,"Activists","Активисты",NA,NA,NA,NA,NA,NA,1,50,NA,NA,"under 100","","no",NA,"https://www.kavkaz-uzel.eu/articles/325209/","","","СМИ","mass media"
"61","South","Южный","Astrakhan Region","Астраханская область","Astrakhan","Астрахань",48.030178,46.347614,12701000,532699,"Skver Kirova (park)","Сквер имени Кирова",732,527,923.284058236961,602,"2018-09-22","митинг","rally",1,"CPRF","КПРФ",1,1,NA,1,NA,1,1,600,NA,NA,"under 1000","","no",NA,"https://www.leftfront.org/?p=7358","https://kprf.ru/actions/kprf/179111.html","https://www.kavkaz-uzel.eu/articles/325704/","и то и то","both"
"62","South","Южный","Astrakhan Region","Астраханская область","Ahtubinsk","Ахтубинск",46.164422,48.284884,12605101,37889,"Tsentral'naja Square","Центральная Площадь",0,0,0,0,"2018-07-08","митинг","rally",NA,"LDPR","ЛДПР",1,1,NA,1,NA,NA,NA,300,NA,NA,"several hundreds","","no",NA,"https://www.youtube.com/watch?v=O97i1MN9Qyg","https://arbuztoday.ru/axtubincy-vyshli-na-miting-protiv-povysheniya-pensionnogo-vozrasta/","","и то и то","both"
"63","South","Южный","Astrakhan Region","Астраханская область","Ahtubinsk","Ахтубинск",46.164422,48.284884,12605101,37889,"Tsentral'naja Square","Центральная Площадь",0,0,0,0,"2018-09-02","митинг","rally",NA,"CPRF","КПРФ",1,NA,NA,NA,NA,NA,NA,150,NA,NA,"several hundreds","","no",NA,"https://vk.com/kprf_lksm_aht","","","блог","blog"
"64","South","Южный","Astrakhan Region","Астраханская область","Harabali","Харабали",47.252067,47.409315,12645101,18035,"","",NA,NA,NA,NA,"2018-07-29","митинг","rally",NA,"Judicial Russia","Справедливая Россия",NA,1,NA,1,NA,NA,NA,100,NA,NA,"several hundreds","","no",NA,"https://www.kavkaz-uzel.eu/articles/323681/","","","СМИ","mass media"
"65","Central","Центральный","Belgorod Region","Белгородская область","Belgorod","Белгород",36.587277,50.595414,14701000,378390,"","",NA,NA,NA,NA,"2018-06-28","отказ - серия пикетов","refusal - seria of mass pickets",0,"CPRF","КПРФ",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","no",NA,"https://fonar.tv/news/2018/06/27/belgorodskie-kommunisty-poslali-deputatam-svoy-protest-protiv-povysheniya-pensionnogo-vozrasta-na-vozdushnyh-sharah","","","СМИ","mass media"
"66","Central","Центральный","Belgorod Region","Белгородская область","Belgorod","Белгород",36.587277,50.595414,14701000,378390,"Belgorodskij gosudarstvennyj tsentr narodnogo tvorchestva (Culture Center)","Белгородский государственный центр народного творчества",2371,1707,2831.99814060982,1301,"2018-06-29","митинг","rally",1,"Judicial Russia","Справедливая Россия",NA,NA,NA,1,NA,NA,NA,50,NA,NA,"under 100","","no",NA,"https://fonar.tv/news/2018/07/01/v-belgorode-proshel-miting-protiv-povysheniya-pensionnogo-vozrasta","","","СМИ","mass media"
"67","Central","Центральный","Belgorod Region","Белгородская область","Belgorod","Белгород",36.587277,50.595414,14701000,378390,"Belgorodskij gosudarstvennyj tsentr narodnogo tvorchestva (Culture Center)","Белгородский государственный центр народного творчества",2371,1707,2831.99814060982,1301,"2018-06-30","митинг","rally",1,"CPRF","КПРФ",1,NA,NA,NA,NA,NA,NA,50,NA,NA,"under 100","","no",NA,"https://fonar.tv/news/2018/07/01/v-belgorode-proshel-miting-protiv-povysheniya-pensionnogo-vozrasta","https://bel.ru/news/politics/30-06-2018/kommunisty-proveli-miting-v-belgorode-protiv-pensionnoy-reformy","","СМИ","mass media"
"68","Central","Центральный","Belgorod Region","Белгородская область","Belgorod","Белгород",36.587277,50.595414,14701000,378390,"Lenin Park","Парк им. В.И. Ленина",1479,1064,2159.01608249096,1046,"2018-07-01","митинг","rally",1,"Navalny","Навальный",NA,NA,1,NA,NA,NA,NA,200,NA,NA,"several hundreds","","no",NA,"https://www.rbc.ru/politics/21/06/2018/5b2b54909a79470bb0847ecf","https://www.currenttime.tv/a/29330109.html","https://meduza.io/live/2018/07/01/protesty-protiv-pensionnoy-reformy-hronika","СМИ","mass media"
"69","Central","Центральный","Belgorod Region","Белгородская область","Belgorod","Белгород",36.587277,50.595414,14701000,378390,"Dom ofitserov","Дом Oфицеров",0,0,0,0,"2018-07-28","митинг","rally",1,"CPRF","КПРФ",1,NA,1,NA,NA,NA,1,500,NA,NA,"under 1000","","no",NA,"https://fonar.tv/article/2018/07/28/belgorodskie-kommunisty-proveli-miting-protiv-pensionnogo-reformy","https://www.kommersant.ru/doc/3700405","","СМИ","mass media"
"70","Central","Центральный","Belgorod Region","Белгородская область","Belgorod","Белгород",36.587277,50.595414,14701000,378390,"Iosafovskii skver (park)","Иосафовский Сквер",0,0,0,0,"2018-09-02","отказ - серия одиночных пикетов","refusal - seria of single pickets",0,"CPRF","КПРФ",1,NA,NA,NA,NA,NA,NA,5,NA,NA,"less 50","","no",NA,"https://yandex.ru/maps/10894/apatity/?ll=33.406693%2C67.567824&mode=usermaps&source=constructorLink&um=constructor%3A6bba315064dce6c325fc915ec3b5bb2dfd7f0438a9adef7158c4b0a917732d8b&z=11","https://kprf.ru/actions/kprf/178669.html","http://komsomolrf.ru/novosti/kazhdyj-nash-miting-kazhdyj-piket-udar-po-mraku-kapitala.html","и то и то","both"
"71","Central","Центральный","Belgorod Region","Белгородская область","Belgorod","Белгород",36.587277,50.595414,14701000,378390,"Lenin Park","Парк им. В.И. Ленина",1479,1064,2159.01608249096,1046,"2018-09-09","митинг","rally",0,"Navalny","Навальный",NA,NA,1,NA,NA,NA,1,100,NA,NA,"several hundreds","13","yes",NA,"https://vk.com/wall-169808518?day=10092018&w=wall-169808518_102%2Fall","https://kursk.com/news/blackearth/25867.html","","и то и то","both"
"72","Central","Центральный","Belgorod Region","Белгородская область","Belgorod","Белгород",36.587277,50.595414,14701000,378390,"Dom Kul'tury (Culture Center) «Jubilejnyj», Shirokaja Street, 1","Дом Культуры «Юбилейный», ул.Широкая, 1",2395,1724,2855.99814060982,1319,"2018-09-22","митинг","rally",1,"CPRF","КПРФ",1,NA,NA,NA,NA,NA,1,200,NA,NA,"several hundreds","","no",NA,"https://www.leftfront.org/?p=7358","https://bel.ru/news/city/22-09-2018/kommunisty-mitingovali-protiv-povysheniya-pensionnogo-vozrasta-menshim-sostavom","","и то и то","both"
"73","Central","Центральный","Belgorod Region","Белгородская область","Valujki","Валуйки",38.100111,50.211332,14720000,33433,"Uritskogo Square","Площадь Урицкого",1570,1130,1753.54686263346,3311,"2018-06-30","пикет","mass picket",1,"CPRF","КПРФ",1,NA,NA,NA,NA,NA,NA,150,NA,NA,"several hundreds","","no",NA,"https://vk.com/wall-26362316_767510","","","блог","blog"
"74","Central","Центральный","Belgorod Region","Белгородская область","Valujki","Валуйки",38.100111,50.211332,14720000,33433,"Privokzal'naja Square","Привокзальная Площадь",2337,1682,2922.90480492458,1361,"2018-09-23","митинг","rally",NA,"CPRF","КПРФ",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","no",NA,"https://belgorod.bezformata.com/listnews/miting-v-gorode-valujki/69925701/","","","СМИ","mass media"
"75","Central","Центральный","Belgorod Region","Белгородская область","Gubkin","Губкин",37.534757,51.283644,14730000,87083,"Lenin Square","Площадь им. В.И. Ленина",15,11,15,11,"2018-06-30","митинг","rally",1,"CPRF","КПРФ",1,NA,NA,NA,NA,NA,NA,300,NA,NA,"several hundreds","","no",NA,"https://vremya31.ru/politika/zakony/914.html","https://vk.com/wall-26362316_767510","","и то и то","both"
"76","Central","Центральный","Belgorod Region","Белгородская область","Gubkin","Губкин",37.534757,51.283644,14730000,87083,"","",NA,NA,NA,NA,"2018-07-28","отказ - не состоялся","refusal - did not take place",0,"CPRF","КПРФ",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","no",NA,"https://vk.com/wall-168197917","","","блог","blog"
"77","Central","Центральный","Belgorod Region","Белгородская область","Novyj Oskol","Новый Оскол",37.863064,50.764439,14735000,18932,"","",NA,NA,NA,NA,"2018-06-30","пикет","mass picket",NA,"CPRF","КПРФ",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","no",NA,"https://vk.com/wall-26362316_767510","","","блог","blog"
"78","Central","Центральный","Belgorod Region","Белгородская область","Staryj Oskol","Старый Оскол",37.833231,51.297974,14740000,231864,"","",NA,NA,NA,NA,"2018-06-30","серия пикетов","mass picket",0,"CPRF","КПРФ",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","no",NA,"https://vk.com/wall-26362316_767510","","","блог","blog"
"79","Central","Центральный","Belgorod Region","Белгородская область","Staryj Oskol","Старый Оскол",37.833231,51.297974,14740000,231864,"Dom Kul'tury (Culture Center) «Molodezhnyj»","Дом Культуры «Молодежный»",4702,3385,4819.20131625272,870,"2018-07-29","митинг","rally",1,"CPRF","КПРФ",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","no",NA,"http://komsomolrf.ru/novosti/v-rossii-projdut-100-mitingov-protiv-povysheniya-pensionnogo-vozrasta.html","https://oskol.city/news/in-stary-oskol-and-region/34778/","","СМИ","mass media"
"80","Central","Центральный","Belgorod Region","Белгородская область","Staryj Oskol","Старый Оскол",37.833231,51.297974,14740000,231864,"","",NA,NA,NA,NA,"2018-09-02","митинг","rally",1,"CPRF","КПРФ",1,NA,NA,NA,NA,NA,NA,1000,NA,NA,"more 1000","","no",NA,"https://kprf.ru/actions/kprf/178669.html","","","блог","blog"
"81","Central","Центральный","Belgorod Region","Белгородская область","Shebekino","Шебекино",36.879319,50.404344,14750000,43454,"","",NA,NA,NA,NA,"2018-06-30","митинг","rally",NA,"CPRF","КПРФ",1,NA,NA,NA,NA,NA,NA,30,NA,NA,"less 50","","no",NA,"https://vk.com/wall-26362316_767510","","","блог","blog"
"82","Central","Центральный","Bryansk Region","Брянская область","Brjansk","Брянск",34.363425,53.243562,15701000,404793,"Revoljutsii Square","Площадь Революции",1129,812,1205.01982818648,398,"2018-07-01","митинг","rally",1,"CPRF","КПРФ",1,NA,1,1,NA,1,NA,500,NA,NA,"under 1000","","no",NA,"https://meduza.io/live/2018/07/01/protesty-protiv-pensionnoy-reformy-hronika","https://www.kommersant.ru/doc/3674817","http://bo32.ru/20180701/bryansknews/socialnaya-sfera/v-bryanske-proshel-miting-protiv-pensionnoy-reformy","СМИ","mass media"
"83","Central","Центральный","Bryansk Region","Брянская область","Brjansk","Брянск",34.363425,53.243562,15701000,404793,"Staryj aeroport","Старый аэропорт",4230,3046,5960.69648088229,1774,"2018-07-28","митинг","rally",1,"CPRF","КПРФ",1,NA,NA,NA,NA,NA,NA,1000,NA,NA,"more 1000","","no",NA,"https://news.myseldon.com/ru/news/index/192486138","https://rossaprimavera.ru/news/529a3f00","","СМИ","mass media"
"84","Central","Центральный","Bryansk Region","Брянская область","Brjansk","Брянск",34.363425,53.243562,15701000,404793,"Staryj aeroport","Старый аэропорт",4230,3046,5960.69648088229,1774,"2018-09-02","митинг","rally",1,"CPRF","КПРФ",1,NA,NA,NA,NA,NA,NA,150,NA,NA,"several hundreds","","no",NA,"https://www.kommersant.ru/doc/3730991","https://vk.com/kprf32?w=wall-118694691_2267","","и то и то","both"
"85","Central","Центральный","Bryansk Region","Брянская область","Brjansk","Брянск",34.363425,53.243562,15701000,404793,"Revoljutsii Square","Площадь Революции",1129,812,1205.01982818648,398,"2018-09-09","митинг","rally",0,"Navalny","Навальный",NA,NA,1,NA,NA,NA,NA,150,NA,NA,"several hundreds","","no",NA,"https://vk.com/wall-166246648?day=10092018&w=wall-166246648_21%2Fall","","","блог","blog"
"86","Central","Центральный","Bryansk Region","Брянская область","Brjansk","Брянск",34.363425,53.243562,15701000,404793,"Staryj aeroport","Старый аэропорт",4230,3046,5960.69648088229,1774,"2018-09-22","митинг","rally",1,"CPRF","КПРФ",1,NA,NA,NA,1,NA,1,NA,NA,NA,"","","no",NA,"https://www.leftfront.org/?p=7358","http://kprf32.com/news/22-sentyabrya-bryanskaya-oblast-gde-i-kogda-budut-protestovat-protiv-povysheniya-pensionnogo","https://www.yabloko.ru/news/2018/09/21-0","блог","blog"
"87","Central","Центральный","Bryansk Region","Брянская область","Vygonichi","Выгоничи",34.062948,53.104303,15610151,4994,"Dom Kul'tury (Culture Center)","Дом Культуры",6174,4445,18186.985399478,5030,"2018-07-28","митинг","rally",NA,"CPRF","КПРФ",1,NA,NA,NA,NA,NA,NA,100,NA,NA,"several hundreds","","no",NA,"https://rossaprimavera.ru/news/529a3f00","","","СМИ","mass media"
"88","Central","Центральный","Bryansk Region","Брянская область","Djat'kovo","Дятьково",34.339656,53.597311,15616104,26483,"Lenin Square","Площадь им. В.И. Ленина",171,123,171,123,"2018-07-30","митинг","rally",NA,"CPRF","КПРФ",1,NA,NA,NA,NA,NA,NA,110,NA,NA,"several hundreds","","no",NA,"https://rossaprimavera.ru/news/7d4ff9c3","","","СМИ","mass media"
"89","Central","Центральный","Bryansk Region","Брянская область","Zhukovka","Жуковка",33.732547,53.533067,15622101,16671,"Center of City","Центр",0,0,0,0,"2018-08-01","митинг","rally",NA,"CPRF","КПРФ",1,NA,NA,NA,NA,NA,NA,150,NA,NA,"several hundreds","","no",NA,"https://rossaprimavera.ru/news/eb3e067d","","","СМИ","mass media"
"90","Central","Центральный","Bryansk Region","Брянская область","Karachev","Карачев",34.982805,53.121594,15624101,17466,"Sovetskaya Street","ул. Советская",299,215,299,215,"2018-07-28","митинг","rally",NA,"CPRF","КПРФ",1,NA,NA,NA,NA,NA,NA,250,NA,NA,"several hundreds","","no",NA,"https://rossaprimavera.ru/news/9a0b9517","","","СМИ","mass media"
